Nome_Fundo,Publico_Alvo
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL V FII,INVESTIDOR QUALIFICADO
SHOPPING INTERNACIONAL GUARULHOS  FII,INVESTIDOR QUALIFICADO
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ALIANZA REAL ESTATE II FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,INVESTIDOR QUALIFICADO
BANESTES RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
OPORTUNIDADE I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ALIANZA MULTIOFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CONTAGEM BTS - FII,INVESTIDOR QUALIFICADO
V2 RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII,INVESTIDORES EM GERAL
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDORES EM GERAL
TOP CENTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII,INVESTIDOR PROFISSIONAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRIME 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,INVESTIDOR PROFISSIONAL
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LOFT II FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FII,INVESTIDORES EM GERAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
IRON CAPITAL REAL ESTATE I-FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,INVESTIDORES EM GERAL
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII,INVESTIDORES EM GERAL
GOLDEN WEST VX FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO ANTILHAS,INVESTIDOR PROFISSIONAL
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR QUALIFICADO
TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII BRASIL LAND,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,INVESTIDOR QUALIFICADO
HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,INVESTIDOR QUALIFICADO
TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAGUAR,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM - FII,INVESTIDOR PROFISSIONAL
SJ AU LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII REC RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SUNO AGRO FIAGRO-IMOBILIARIO - SUNO AGRO FII,INVESTIDORES EM GERAL
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BASILICA PARTNERS LED COPORATE,INVESTIDOR QUALIFICADO
RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XP CRÉDITO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOB OURINVEST RENDA ESTRUTURADA,INVESTIDORES EM GERAL
TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
FII HOSPITAL UNIMED SUL CAPIXABA,INVESTIDORES EM GERAL
IMMOB I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,INVESTIDOR QUALIFICADO
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
PRAZO EDUCACIONAL - FII,INVESTIDOR QUALIFICADO
TRANCOSO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VBI RENDIMENTOS IMOBILIARIOS I FII,INVESTIDORES EM GERAL
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII RBR RENDIMENTO HIGH GRADE,INVESTIDORES EM GERAL
PÁTRIA RENDA URBANA - FII - RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
VALORA CRI CDI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PATRIA EDIFICIOS CORPORATIVOS  FII,INVESTIDOR QUALIFICADO
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO NOVA IGUACU,INVESTIDOR PROFISSIONAL
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,INVESTIDOR QUALIFICADO
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,INVESTIDORES EM GERAL
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CCPAR,INVESTIDOR QUALIFICADO
NE LOGISTIC FII,INVESTIDOR QUALIFICADO
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,INVESTIDOR QUALIFICADO
VX XII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HABITAT RECEBÍVEIS PULVERIZADOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BACURI,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH GRADE FII,INVESTIDORES EM GERAL
V2 PRIME PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII MULTI RENDA URBANA,INVESTIDORES EM GERAL
JPP CAPITAL RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,INVESTIDOR QUALIFICADO
GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HECTARE DESENVOLVIMENTO STUDENT HOUSING - FII,INVESTIDORES EM GERAL
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII,INVESTIDORES EM GERAL
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ECOPARQUE,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,INVESTIDOR QUALIFICADO
AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO AMÉRICA LOGÍSTICA,INVESTIDORES EM GERAL
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
JACARANDA I FII,INVESTIDOR QUALIFICADO
CAIXA RIO BRAVO FUNDO DE FII II,INVESTIDORES EM GERAL
HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PROLOGIS BRAZIL LOGISTICS VENTURE FII,INVESTIDOR PROFISSIONAL
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OPEN K ATIVOS E RECEBIVEIS IMOBILIARIOS - FII,INVESTIDORES EM GERAL
CARTESIA RECEBIVEIS IMOB,INVESTIDORES EM GERAL
G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MB BI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
VENETO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
DALLAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII RBR DESENVOLVIMENTO III,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO - VINTAGE 20/21 FII,INVESTIDOR PROFISSIONAL
NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PLURAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
M8 FUNDO DE INVESTIMENTO IMOBILIARIO MULTIESTRATEGIA,INVESTIDOR PROFISSIONAL
VBI AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
PATRIA IMOBILIÁRIO FOF - FII - RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII,INVESTIDORES EM GERAL
HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SANTANDER RENDA DE ALUGUÉIS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - AVM FII,INVESTIDOR QUALIFICADO
LOTEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII,INVESTIDOR QUALIFICADO
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII RB CAPITAL I FUNDO DE FUNDOS,INVESTIDORES EM GERAL
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,INVESTIDORES EM GERAL
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS,INVESTIDORES EM GERAL
VALORA CRI INDICE DE PRECO - FII,INVESTIDORES EM GERAL
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HECTARE RECEBÍVEIS HIGH GRADE - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR QUALIFICADO
INTER LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CAPITANIA HBC RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
RBR DESENVOLVIMENTO COMERCIAL I - FII,INVESTIDOR QUALIFICADO
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
INTER RESIDENCE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TISHMAN SPEYER RENDA CORPORATIVA FII,INVESTIDORES EM GERAL
HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI OFFICE FUND II FII,INVESTIDORES EM GERAL
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LOTE M2 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BARZEL CD1 FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
HEDGE SHOPPING PARQUE DOM PEDRO FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO  FII GOLDEN LOGISTICA,INVESTIDOR QUALIFICADO
