Nome_Fundo,Publico_Alvo
FUNDO DE INVESTIMENTO IMOBILIARIO  VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES,INVESTIDOR QUALIFICADO
RB CAPITAL LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
NAVI IMOBILIARIO TOTAL RETURN FII,INVESTIDORES EM GERAL
RAIZZ RENDA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,INVESTIDOR QUALIFICADO
HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR DES COMERCIAL FEEDER FOF FII,INVESTIDOR PROFISSIONAL
RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
CV HAUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
ARCH  EDIFICIOS CORPORATIVOS FII,INVESTIDORES EM GERAL
JACARANDÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS III - FII,INVESTIDOR QUALIFICADO
ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PLATINIUM XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TELLUS DESENVOLVIMENTO LOGISTICO FII,INVESTIDORES EM GERAL
VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
PIEMONTE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
INTER TEVA ÍNDICE DE TIJOLO - FII,INVESTIDORES EM GERAL
POSITIVO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
INTER TEVA ÍNDICE DE PAPEL - FII,INVESTIDORES EM GERAL
TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
TANTOU FII RESPONSABILIDADE LIMITADA.,INVESTIDOR PROFISSIONAL
YUCA FII,INVESTIDOR PROFISSIONAL
VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,INVESTIDORES EM GERAL
JFL LIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GENIAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO RENDA RESIDENCIAL FII,INVESTIDORES EM GERAL
ALDEOTA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL AGRO LOGISTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO FII RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
AF INVEST CRI FII,INVESTIDORES EM GERAL
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,INVESTIDOR PROFISSIONAL
MAUA CAPITAL REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
VÊNUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KILIMA FUNDO DE INV EM COTAS DE FII SUNO 30,INVESTIDOR QUALIFICADO
MEZANINO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
STRUAN - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VALORA HEDGE,INVESTIDORES EM GERAL
R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FII REC LOGISTICA,INVESTIDORES EM GERAL
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN REAL ESTATE,INVESTIDOR QUALIFICADO
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VÊNUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PANORAMA DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDORES EM GERAL
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH YIELD FII,INVESTIDORES EM GERAL
PETTRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII BLUE RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SERRA VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
GALAPAGOS RECEBIVEIS IMOBILIARIOS FUNDO DE INV. IMOBILIARIO,INVESTIDORES EM GERAL
DAYCOVAL RE MULTIESTRATÈGIA FII RL,INVESTIDORES EM GERAL
FII BTG PACTUAL AAA CORPORATE OFFICE FUND,INVESTIDOR PROFISSIONAL
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,INVESTIDOR PROFISSIONAL
IMMOB V DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HGI CREDITOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP I,INVESTIDOR QUALIFICADO
IC LOTEAMENTOS E RECEBIVEIS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA IMÓVEIS CORPORATIVOS,INVESTIDORES EM GERAL
TELLUS HEALTHCARE & MIXED USE FEEDER FII,INVESTIDOR PROFISSIONAL
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,INVESTIDORES EM GERAL
IBIZA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BASÍLICA PARTNERS MEDWELL,INVESTIDOR QUALIFICADO
TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTOS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,INVESTIDOR QUALIFICADO
SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII MAUA CAPITAL DESENVOLVIMENTO URBANO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI,INVESTIDORES EM GERAL
ALIANZA ITACA DESENVOLVIMENTO FII,INVESTIDOR QUALIFICADO
ALIANZA CREDITO IMOBILIARIO FII,INVESTIDORES EM GERAL
NAVI CREDITO IMOBILIARIO - FII,INVESTIDORES EM GERAL
SUNO LOG FII,INVESTIDORES EM GERAL
VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LOFT III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,INVESTIDOR PROFISSIONAL
FII DESENVOLVIMENTO 1 MODALMAIS,INVESTIDOR QUALIFICADO
JAFFA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  DEVELOPMENT V1,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGENCIAS,INVESTIDORES EM GERAL
SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KIJANI ASATALA FIAGRO,INVESTIDORES EM GERAL
HIGH FUNDO DE INVESRIMENTO AGRO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
GREEN LOG FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
FLAMENGO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
ZAVIT REAL ESTATE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
REAG LOGÍSTICA INDUSTRIAL FUNDO DE INVESTIMENTO,INVESTIDOR PROFISSIONAL
JASC RENDA VAREJO ESSENCIAL - FII,INVESTIDORES EM GERAL
GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FII PANORAMA LAST MILE SBC,INVESTIDOR PROFISSIONAL
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,INVESTIDORES EM GERAL
IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII BTG PACTUAL TERRAS AGRICOLAS,INVESTIDORES EM GERAL
SUNO RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
CATUAI VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MAUA CAPITAL MPD,INVESTIDOR PROFISSIONAL
VALORA CRA - FIAGROIMOBILIARIO,INVESTIDORES EM GERAL
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
VINCI CREDIT SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
RBR PLUS MULTIESTRATEGIA REAL ESTATE FII,INVESTIDORES EM GERAL
FUNDO DE INV. IMOBILIARIO  LEBLON REALTY DESENVOLVIMENTO I,INVESTIDORES EM GERAL
FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO ROOFTOP II,INVESTIDOR QUALIFICADO
OURINVEST INNOVATION FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TISHMAN SPEYER FII,INVESTIDOR QUALIFICADO
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ECOAGRO I,INVESTIDORES EM GERAL
FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MARESIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MIRANTE REALTY RECEBIVEIS IMOBILIARIOS,INVESTIDOR PROFISSIONAL
WHG REAL ESTATE FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,INVESTIDORES EM GERAL
XPCA FIAGRO IMOB,INVESTIDORES EM GERAL
PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SATURNO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
RDP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CLD GUARULHOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LUCERNA FUNDO DE INVESTIMENTO IMOBILIÁRIOS,INVESTIDOR PROFISSIONAL
HIGH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FLORIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BARZEL RETAIL FII  RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VBI RENDA PREFERENCIAL FII,INVESTIDOR PROFISSIONAL
VINCI OPORTUNIDADE RESIDENCIAL FII R LTDA,INVESTIDOR PROFISSIONAL
BARZEL BLP FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CARTEIRA IMOBILIÁRIA,INVESTIDORES EM GERAL
JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TELLUS DESENVOLVIMENTO RESIDENCIAL FII,INVESTIDOR PROFISSIONAL
OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KILIMA VOLKANO REC IMOBILIARIOS FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
PORT2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER II DESENVOLVIMENTO LOGISTICO FII,INVESTIDOR PROFISSIONAL
ITAÚ ASSET RURAL FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA CREDITAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VECTIS DATAGRO CRÉD AGRONEGÓCIO FI NAS CADEIAS PROD AGRO IMO,INVESTIDORES EM GERAL
RBR PREMIUM RECEBÍVEIS IMOB FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
ARAGUAIA FII RESP LIMT,INVESTIDOR PROFISSIONAL
FYTO RECEBIVEIS DO AGRONEGOCIO - FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  BRICK 80,INVESTIDOR PROFISSIONAL
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,INVESTIDORES EM GERAL
SPECIALE REAL ESTATE DEVELOPMENT FII,INVESTIDOR PROFISSIONAL
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LESTE FI NAS CAD PROD AGROINDUSTRIAIS - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PGP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO BIG BOX,INVESTIDORES EM GERAL
WITEX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
INTER AMERRA - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARZEL SP FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JGP CRÉDITO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT FIAGRO-IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MANATÍ CAPITAL HEDGE FUND FII,INVESTIDOR PROFISSIONAL
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GHIA DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,INVESTIDORES EM GERAL
