Nome_Fundo,Publico_Alvo
FII MAUA PROPRIEDADES PARA INVESTIMENTO,INVESTIDOR PROFISSIONAL
RBR MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO APEX MALLS FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO SPX SYN MULTIESTRATEGIA,INVESTIDORES EM GERAL
CYRELA DESENVOLVIMENTO LOGISTICO FII,INVESTIDOR QUALIFICADO
CANUMA CAPITAL MULTIESTRATEGIA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO NM KSM LOG,INVESTIDOR QUALIFICADO
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
WARREN SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
PRIME HOTELS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
REAL ESTATE TRANCOSO II FII - CLASSE A,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BIOTIC,INVESTIDOR QUALIFICADO
MODULO RENDA CORPORATIVA FII,INVESTIDORES EM GERAL
GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RL,INVESTIDOR PROFISSIONAL
BARZEL CEA FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
LAGUNA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KOMBI AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
WHG FINVEST SP REALTY FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUNO ENERGIAS LIMPAS,INVESTIDORES EM GERAL
XP CRÉDITO AGRO FII,INVESTIDORES EM GERAL
MAUÁ CAPITAL FII,INVESTIDORES EM GERAL
JGP CRÉDITO AGRO FII,INVESTIDORES EM GERAL
NOVO CAMPO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO VINTAGE 22/23 FII,INVESTIDOR PROFISSIONAL
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,INVESTIDORES EM GERAL
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TRX HEDGE FII,INVESTIDORES EM GERAL
TORINO FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII JIVE PROPERTIES III FII,INVESTIDOR QUALIFICADO
JIVE PROPERTIES MULTIESTRATEGIA FII,INVESTIDOR PROFISSIONAL
HEDGE DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR QUALIFICADO
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FOCO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII TG REAL ESTATE,INVESTIDORES EM GERAL
REAL INVESTOR FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII TG RENDA IMOBILIÁRIA,INVESTIDOR QUALIFICADO
XP 051 FIAGRO,INVESTIDOR PROFISSIONAL
AZ QUEST SOLE FII AGRO,INVESTIDOR PROFISSIONAL
BRM FUNDO DE INVESTIMENTO IMOBILIARIO II,INVESTIDOR PROFISSIONAL
TAG OCEANUS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
AROEIRA 333 RENDA LOGÍSTICA FII,INVESTIDORES EM GERAL
OCTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MAHOGANY MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ALUMIE,INVESTIDOR PROFISSIONAL
LBV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
REAG RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDOR PROFISSIONAL
MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
CTN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B - FII,INVESTIDOR QUALIFICADO
MCH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
ALPH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PLANTA DESENVOLVIMENTO URBANO & RETROFIT FII,INVESTIDOR QUALIFICADO
PAN PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GAZIN FUNO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,INVESTIDOR PROFISSIONAL
DAYCOVAL RETROFITS I FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
ZAGROS MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
TELLUS MULTIESTRATEGIA  FII,INVESTIDOR QUALIFICADO
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - BRICK 104,INVESTIDOR PROFISSIONAL
POXIM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,INVESTIDORES EM GERAL
RIZA EOS FIAGRO FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B II - FII,INVESTIDOR QUALIFICADO
PDC III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
G5 EMPREENDIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
BRC III DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FOREMAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MERITO M01 FII,INVESTIDORES EM GERAL
MERITO CEMITERIOS FII,INVESTIDORES EM GERAL
PANORAMA REAL ESTATE CREDITO FII,INVESTIDOR PROFISSIONAL
GALAPAGOS SPECIAL OPORTUNITIES FII,INVESTIDORES EM GERAL
VALORA CRI INFRA FII,INVESTIDOR PROFISSIONAL
FII SULAMÉRICA REAL ESTATE,INVESTIDOR QUALIFICADO
NAVI HEDGE FII,INVESTIDORES EM GERAL
SPECIALE BLUE REAL ASSET FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
CONSORCIO DO EMPREENDIMENTO NCPFI-RJ FII,INVESTIDOR PROFISSIONAL
PEDRA ALTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JAI IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO EM ATIVOS DE SAUDE - SAUD,INVESTIDORES EM GERAL
REAL ESTATE SPECIAL SITUATIONS I FII,INVESTIDOR PROFISSIONAL
REAG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PROPP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
GREENWICH FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
FG DEVELOPER INVESTIMENTOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VENETO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
SINAI PRIME FUNDO DE INVESTIMENTO IMOB CLASSE ÚNICA,INVESTIDOR PROFISSIONAL
CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CIX ITAPURANGA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIX PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CIX MUIRAQUITAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
051 AGRO FAZENDAS II FIAGRO,INVESTIDOR PROFISSIONAL
SPARTA FIAGRO - IMOBILIARIO,INVESTIDORES EM GERAL
CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
BRK DESENVOLVIMENTO IMOBILIARIO FII,INVESTIDOR PROFISSIONAL
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II,INVESTIDOR PROFISSIONAL
FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
PINHEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XPCE HIGH YIELD FII,INVESTIDOR PROFISSIONAL
ID GOIANA FUNDO DE INVESTIMENTO FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OPQ FUNDO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
V2 RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
NOAD LIFETIME RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDOR PROFISSIONAL
FII LAV SLDZ DESENVOLVIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
051 AGRO FAZENDAS III FIAGRO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FATOR RENDA ESTRUTURADA,INVESTIDOR QUALIFICADO
BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
AGILE INVESTE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TEN DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CAPITÂNIA FIAGRO,INVESTIDORES EM GERAL
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
CL GUARULHOS II - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MANATÍ RECEBÍVEIS ESTRUTURADOS FII,INVESTIDORES EM GERAL
STONEX MB CREDITO AGRO FIAGRO - IMOBILIARIO,INVESTIDOR PROFISSIONAL
TERRA RICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RANCH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII TERRENO QUINTAS GLOBAIS,INVESTIDOR PROFISSIONAL
ALDEOTA RENDA IMOBILIÁRIA FII - FII,INVESTIDOR PROFISSIONAL
SPECIALE REAL ESTATE FUND OF FUNDS FII,INVESTIDOR PROFISSIONAL
CAPITANIA FII,INVESTIDORES EM GERAL
VALORA PREMIUM - FII,INVESTIDORES EM GERAL
MAYA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DEMETER FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO,INVESTIDOR PROFISSIONAL
ROHT FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR QUALIFICADO
FII RBR OPORTUNIDADES EM CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
REAG AUCTION OPPORTUNITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XP HABITAT FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS III,INVESTIDOR PROFISSIONAL
INVISTA SCJ FII,INVESTIDOR PROFISSIONAL
BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
BARZEL RETAIL II FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII MULTIESTRATEGIA SANTA CATARINA - FII,INVESTIDOR QUALIFICADO
DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PANORAMA CRÉDITO RESIDENCIAL FII,INVESTIDORES EM GERAL
BARZEL LOG FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
IMMOBINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JHSF CAPITAL CIDADE JARDIM - FII,INVESTIDOR PROFISSIONAL
FII DO CAMPREV PARA SUSTENTABILIDADE PREV. DO MUNICIPIO,INVESTIDOR QUALIFICADO
FOF JHSF PRIVATE  FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FOF JHSF CAPITAL INSTITUCIONAL - FII,INVESTIDOR PROFISSIONAL
RIZA DOMUS FII,INVESTIDORES EM GERAL
VBI TR FARIA LIMA 4440 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PIEMONTESE FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
GREY EAGLE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
BLACK BRIDGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BASSANO DI GRAPPO FII,INVESTIDOR PROFISSIONAL
HOP FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
MORE CREDITO IMOBILIARIO FII,INVESTIDORES EM GERAL
MINESOTTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ CRÉDITO IMOBILIÁRIO IPCA FII,INVESTIDORES EM GERAL
LEGATUM FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
THOR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MOEMA FII DE RESP. LIMITADA,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ENSEADA,INVESTIDOR PROFISSIONAL
FII XP GRUPO CARNAÚBA,INVESTIDORES EM GERAL
HEDGE YEES HABITAÇÕES ECONÔMICAS FII DE RESP LIM,INVESTIDORES EM GERAL
CERRO VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VANCOUVER,INVESTIDORES EM GERAL
BLUECAP LAST MILE I FII RESP LTDA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TORONTO,INVESTIDORES EM GERAL
AJ MALLS FII,INVESTIDORES EM GERAL
KINEA OPORTUNIDADES AGRO I FIAGRO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
DELTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PÁTRIA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
CYRELA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA AGRO INCOME USD FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
SANTANDER PAPEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
VALORA HEDGE FUND FIAGRO FII,INVESTIDORES EM GERAL
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
BRPR E-TOWER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
OLSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LAVOURA I FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR QUALIFICADO
JALAPÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RAIZZ DESENV. I FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
FII VBI CREDITO MULTIESTRATEGIA,INVESTIDORES EM GERAL
BRIO REAL ESTATE V FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
FLORESTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
AZ QUEST PANORAMA LOGÍSTICA FII - RL,INVESTIDORES EM GERAL
MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRIO COINVESTIMENTO JARDINS FII,INVESTIDOR PROFISSIONAL
NEX CRÉDITO AGRO - FIAGRO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII ZAVIT CRÉDITO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA OPORTUNIDADES REAL ESTATE FII,INVESTIDORES EM GERAL
SUNO MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
OUTLET SANTA MARIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
R8 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS IV,INVESTIDOR PROFISSIONAL
BTG RE STRUCTURED OPPORTUNITIES FII,INVESTIDOR PROFISSIONAL
REC - FAMI FUNDO DE CRI COTAS AMORTIZAVEIS FII,INVESTIDORES EM GERAL
IMIGRANTES IV - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
CL CASTELO BRANCO FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII ATLAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XP HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CODEMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CAPITÂNIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO APEX REALTY - FII,INVESTIDORES EM GERAL
