Nome_Fundo,Publico_Alvo
APEX URB FUNDO DE INV. IMOBILIARIO RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
INVISTA BRAZILIAN BUSINESS PARK FII,INVESTIDOR QUALIFICADO
D3 TZI DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SANDALS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
AJU FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
INTER DESENVOLVIMENTO FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
URCA HEDGE FUND ESTRATÉGIA - RESP LIMITADA,INVESTIDORES EM GERAL
VALORA CRI INFRA FII II,INVESTIDOR PROFISSIONAL
CANUMA CAPITAL RENDA VAREJO FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
VERA CRUZ THREE FII IMOBILIARIO RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KIJANI LOGÍSTICA FII,INVESTIDOR QUALIFICADO
GESIM SMART FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ONDA DESENVOLVIMENTO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
ORIZ RAIZ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO,INVESTIDOR PROFISSIONAL
FII RBR CRÉDITO PULVERIZADO RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
VERA CRUZ THREE FEEDER FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
JPR DS FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDAD,INVESTIDORES EM GERAL
EXITUS PLUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LCP SPECIAL OPPORTUNITIES I FII RESPONSABILIDADE ILIMITADA,INVESTIDORES EM GERAL
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
REVERSE INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SPGM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
ÍCONE - FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ROMA FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ARC PLAZA IGUATEMI I - FII RESPONS LTDA,INVESTIDOR QUALIFICADO
BOQ1 FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO FII,INVESTIDOR QUALIFICADO
TERRAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ÁRTEMIS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP. LIMITADA,INVESTIDORES EM GERAL
RWM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ESPANHOL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
NAVI RESIDENCIAL PRIME OPPORTUNITIES FII RL,INVESTIDOR QUALIFICADO
SGON FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
TCG FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
REC FUNDO DE CRI COTAS AMORTIZAVEIS - FII,INVESTIDORES EM GERAL
TERRA MINAS FII,INVESTIDORES EM GERAL
JHSF CAPITAL BELA VISTA FII - RL,INVESTIDOR PROFISSIONAL
ICATU VANGUARDA CRÉDITO IMOBILIÁRIO FII - RL,INVESTIDORES EM GERAL
CROMOSSOMO REAL ESTATE FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
SUNO FAZENDAS FIAGRO-IMOBILIARIO,INVESTIDORES EM GERAL
FII ECOPARQUE BAIRROS INTEGRADOS,INVESTIDOR QUALIFICADO
JAFFA NOV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KOMBI AZUL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SELENE FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
RBR DESENVOLVIMENTO LOGISTICO I - FII RESP LIMITADA,INVESTIDOR PROFISSIONAL
RBR PRIME OFFICES FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
JFL REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HEDGE BRASIL LOG IND FUNDO DE INVEST IMOBI DE RESP LTDA,INVESTIDORES EM GERAL
BWP FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
TACTICAL REAL ESTATE FII EXCLUSIVO RESPONSABILIDADE LTDA,INVESTIDOR PROFISSIONAL
EMET MULTIESTRATEGIA FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
KINEA AQUISIÇÕES RESIDENCIAIS FII,INVESTIDOR QUALIFICADO
VALORA RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
JGP DESENVOLVIMENTO I FII,INVESTIDOR PROFISSIONAL
FII SMART REAL ESTATE - FII RESP LTDA,INVESTIDOR QUALIFICADO
PATAGÔNIA CAPITAL MULTIESTRATÉGIA FII,INVESTIDORES EM GERAL
FII DE DESENVO DE ESCRITÓRIOS BOUTIQUE RESPONSABILIDADE LTDA,INVESTIDOR PROFISSIONAL
DAMA FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
AQUISIÇÃO DE UNIDADES FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
SUNNY INVESTIMENTOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CANITAR INVEST FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
TAUBATÉ FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
AZ QUEST PANORAMA URDI JANDIRA FII,INVESTIDOR QUALIFICADO
EB JHSF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RAIZZ DESENV. II FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
CPV ENERGIA FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
EDIFICARE FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
ELOHIM FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
BUCAREST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
EDGE FII DE RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
TAMBORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BB PREMIUM MALLS FII DE RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
PLAZA IGUATEMI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SUPER FARMS FUNDO DE INVEST - FII,INVESTIDOR QUALIFICADO
JMP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
NEST EAGLE FII,INVESTIDORES EM GERAL
ICATU VANGUARDA GRU LOGÍSTICO FII - RESP LIMITADA,INVESTIDORES EM GERAL
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RIVIERA DOURADA FUNDO IMOBILIARIO,INVESTIDOR QUALIFICADO
REGRA BTS VAREJO FII RESP LIMITADA,INVESTIDOR QUALIFICADO
ORIZ RE CRÉDITO ESTRUTURADO FII,INVESTIDORES EM GERAL
BM FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,INVESTIDOR PROFISSIONAL
TISHMAN SPEYER JARDINS FII ORIZ XP,INVESTIDOR QUALIFICADO
TISHMAN SPEYER JARDINS FII ORIZ FII,INVESTIDOR PROFISSIONAL
SPECIALE REAL ESTATE DEVELOPMENT II FII DE RL,INVESTIDOR PROFISSIONAL
BTG PACTUAL YOU INC. DESENVOLVIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
BARI CAPITAL RENDA FII -  RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FRANCORCHAMPS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAUA CAPITAL HIGH GRADE FII - RESP LTDA,INVESTIDOR QUALIFICADO
JS RECEBÍVEIS IMOBILIÁRIOS FI IMOBILIÁRIO,INVESTIDORES EM GERAL
ARX CHILLON RECEBIVIES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
ZAVIT SPECIAL OPPORTUNITIES - F. I. I. R. L.,INVESTIDOR QUALIFICADO
SPX DES DE GALPOES LOG FEEDER INST FII RESP LIMITADA,INVESTIDORES EM GERAL
LCP REAL RE FII,INVESTIDOR QUALIFICADO
QUARTZO REAL ESTATE DEVELOPMENT MULTIESTRATÉGIA FII RESP LIM,INVESTIDOR QUALIFICADO
MONTREAL FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO ASTORIAL,INVESTIDOR QUALIFICADO E PROFISSIONAL
CV RE HIGH YIELD FII,INVESTIDOR PROFISSIONAL
PEDHRA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONS. LIMITADA,INVESTIDOR PROFISSIONAL
AUGME CRÉDITO ESTRUTURADO FII,INVESTIDOR QUALIFICADO
JARDIM PAULISTANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FRUTO TERRAS FIAGRO,INVESTIDOR QUALIFICADO
PDP INVESTMENT FUND FUNDO DE INVESTIMENTO IMOB RESP LTDA,INVESTIDOR PROFISSIONAL
BLUEROCK ONE FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
PDP ALLOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
THEMISO FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP. LIMITADA,INVESTIDOR QUALIFICADO E PROFISSIONAL
SPX MASTER DESEN DE GALPOES LOG I INST FII RESP LIMITADA,INVESTIDORES EM GERAL
FII BRIO RENDA RESIDENCIAL - RL,INVESTIDOR PROFISSIONAL
SPX SYN DES DE GALPOES LOG FEEDER PRIVATE FII RESP LIMITADA,INVESTIDOR QUALIFICADO
CROWTECH FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
RIZA KALITHEA FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
KINEA FÊNIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII ROOFTOP III RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
CIX GD ENERGIA SOLAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
RWM BOTANICH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SUNXITT FII DE RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
ETT BLUECAP FII,INVESTIDOR QUALIFICADO
AZ QUEST PANORAMA CRÉDITO FII,INVESTIDOR QUALIFICADO
ID GOIANA II FUNDO DE INVESTIMENTO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO XINGU,INVESTIDOR QUALIFICADO
CASAS AAA SP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ALEGRIA FII DE RESPONSABILIDADE  ILIMITADA,INVESTIDOR PROFISSIONAL
RIO BRAVO HEDGE FUND FII,INVESTIDOR QUALIFICADO
GALAPAGOS DESENVOLVIMENTO LOGÍSTICO FII RESP. LIM.,INVESTIDORES EM GERAL
ARION FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
SHOPPING TOTALBRAS & NEWMALL FII,INVESTIDOR QUALIFICADO
AZ QUEST RENDA SOLAR FII,INVESTIDOR QUALIFICADO
RIZA LECCI FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
ARTEMIS 2024 FII,INVESTIDOR QUALIFICADO
FII BALTIMORE,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO DCT - RESP LTDA,INVESTIDOR QUALIFICADO
REC MULTIESTRATÉGIA - FII RESPONSABILIDADE LTDA,INVESTIDORES EM GERAL
MASH EMPREENDIMENTOS FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FAZENDA BELA VISTA FIAGRO FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
RBR TOP OFFICES FII RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
ANGOSTURA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ZION CEMITÉRIOS RL,INVESTIDOR QUALIFICADO
PDB MALLS FII RL,INVESTIDORES EM GERAL
MAUA CAPITAL CRED IMOB ESTRUTURADO FII RESPONSABILIDADE LTDA,INVESTIDOR QUALIFICADO
SPMG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII FIAGRO TRUST  - RESP LIMITADA,INVESTIDOR PROFISSIONAL
FII NOVUS DESENVOLVIMENTO URBANO FUNDO RL,INVESTIDOR PROFISSIONAL
HSI CREDITO ESTRUTURADO FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
QUADRILÁTERO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RJDI FII RL,INVESTIDOR QUALIFICADO
ANNECY 59 FII,INVESTIDOR QUALIFICADO
BOREAL CAPITAL FII DE RESP LTDA,INVESTIDOR PROFISSIONAL
MONTBLANC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ROMA VI FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDORES EM GERAL
BASÍLICA PARTNERS UNI FII,INVESTIDOR QUALIFICADO
SPX SYN DESEN DE GALPOES LOG FEEDER BRAD FII RESP LIMITADA,INVESTIDOR PROFISSIONAL
MONTE BIANCO FII - RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
MAUÁ CAPITAL LOGÍSTICA FII - RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
BTGP REAL ESTATE HEDGE FUND MULTIESTRATEGIA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILÁRIO BRC-IV DESENVOLVIMENTO RESP,INVESTIDOR QUALIFICADO
STARBOARD SPECIAL SITUATIONS III FII RESPONSABILIDADE LTDA,INVESTIDOR PROFISSIONAL
TERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII NEOMALL RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
AZ QUEST PANORAMA CREDITO VINTAGE I FII - RESP LIMITADA,INVESTIDORES EM GERAL
RIZA EQUITUS REAL ESTATE FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
SÃO BENEDITO FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,INVESTIDOR PROFISSIONAL
RBR FLAGSHIP I FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
KINEA PRIME RESIDENCIAL I FII RESP. LTDA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFIA,INVESTIDORES EM GERAL
RIZA THERA FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
LAZIO11 FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
LIMAY FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO E PROFISSIONAL
WHG SP REALTY II FII - RESP LTDA,INVESTIDOR QUALIFICADO
BRIO COINVESTIMENTO FRANCA FII,INVESTIDOR QUALIFICADO
MAUÁ CAPITAL LOGÍSTICA FEEDER FII,INVESTIDORES EM GERAL
CCGL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR QUALIFICADO
BTG PACTUAL LOG ESTRATEGIAS LIQUIDAS FII,INVESTIDORES EM GERAL
LUMINI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
EXES TERRAS I - FIAGRO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ÍRIS FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
SHOPPING POPULARES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+,INVESTIDORES EM GERAL
HCO LOGISTICS OPPS FII RESP LIMIT,INVESTIDOR QUALIFICADO
BRAZIL STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,INVESTIDORES EM GERAL
ÔMEGA FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
SPX FUNDO DE INVESTIMENTO IMOBILIARIO PORTFOLIO RENDA I,INVESTIDORES EM GERAL
BRASOL RENDA IMOBILIARIA SOLAR I FII,INVESTIDOR QUALIFICADO
JK1 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GALAPAGOS FEEDER LOGÍSTICO FII RESP LIM,INVESTIDOR PROFISSIONAL
REPÚBLICA DO LÍBANO FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,INVESTIDOR PROFISSIONAL
FII MANATI TURMALINA,INVESTIDOR PROFISSIONAL
OPEN KAPITAL FII RESP LTDA,INVESTIDOR PROFISSIONAL
DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA,INVESTIDOR PROFISSIONAL
INTER HEDGE FII - RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GALAPAGOS FEEDER DESENVOLVIMENTO LOGÍSTICO FII RESP LIMIT,INVESTIDOR PROFISSIONAL
PINNACLE CAPITAL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
LMNX - FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
ORIZ RAIZ II FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OXIGENIO FII DE RESPONSABILIDADE LTDA,INVESTIDORES EM GERAL
OXIGÊNIO 2 FII - RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII SYN 3 RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII SYN 4 RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII SYN 5 RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FII SYN 6 RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
WAVE FII RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
THE SPOT ONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTI RENDA FII,INVESTIDORES EM GERAL
VINCI INSTRUMENTOS FINANCEIROS 3 FII RESP LIMITADA,INVESTIDORES EM GERAL
CAPSICUM I - FIAGRO-FII - RESP. LTDA,INVESTIDOR PROFISSIONAL
XP LOGÍSTICO PRIME YIELD FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SÃO JORGE 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII PISA VII,INVESTIDOR PROFISSIONAL
SHOPPING PATIO PAULISTA FII RESPONSABILIDADE  LIMITADA,INVESTIDOR QUALIFICADO
AROEIRA FII - RESPONSABILIDADE LIMITADA,INVESTIDORES EM GERAL
RIZA ONYX FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
BTG LOG AAA CAJAMAR FII RESPONSABILIDADE LIMITADA,INVESTIDOR QUALIFICADO
OPORTUNIDADES IMOBILIÁRIAS I  FII,INVESTIDOR PROFISSIONAL
051 AGRO FAZENDAS IV FII,INVESTIDOR PROFISSIONAL
MINAS AGRO FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
SPX DES DE GALPOES LO FEEDER GALAPAGOS FII RESP LIMITADA,INVESTIDOR PROFISSIONAL
REAL ESTATE TRANCOSO II FII - CLASSE B,INVESTIDOR PROFISSIONAL
REAL ESTATE TRANCOSO II FII - CLASSE C,INVESTIDOR PROFISSIONAL
REAL ESTATE TRANCOSO II FII - CLASSE D,INVESTIDORES EM GERAL
MAXI RENDA FI IMOBILIARIO FII,INVESTIDORES EM GERAL
